,date,loser,p1,p2,return_points_played_loser,return_points_played_winner,return_points_won_loser,return_points_won_winner,round,rpw_loser,rpw_winner,score,serve_points_played_loser,serve_points_played_winner,serve_points_won_loser,serve_points_won_winner,spw_loser,spw_winner,surface,tournament_name,ues_loser,ues_winner,winner,winners_loser,winners_winner
1340,2017-08-04 01:30:00,Melzer G.,Sousa J.,Melzer G.,89.0,83.0,37.0,38.0,QF,0.4157303370786517,0.4578313253012048,2-6 6-1 6-3,83.0,89.0,45.0,52.0,0.5421686746987951,0.5842696629213483,clay,Austrian Open,,,Sousa J.,,
1341,2017-08-04 10:00:00,Millot V.,Querrey S.,Millot V.,46.0,56.0,13.0,28.0,QF,0.2826086956521739,0.5,6-1 6-3,56.0,46.0,28.0,33.0,0.5,0.717391304347826,hard,Los Cabos,,,Querrey S.,,
1342,2017-08-04 11:30:00,Mannarino A.,Berdych T.,Mannarino A.,92.0,81.0,34.0,32.0,QF,0.3695652173913043,0.3950617283950617,4-6 6-3 6-4,81.0,92.0,49.0,58.0,0.6049382716049383,0.6304347826086957,hard,Los Cabos,,,Berdych T.,,
1343,2017-08-04 11:35:00,Fritz T.,Kokkinakis T.,Fritz T.,77.0,66.0,29.0,29.0,QF,0.37662337662337664,0.4393939393939394,7-6(5) 6-2,66.0,77.0,37.0,48.0,0.5606060606060606,0.6233766233766234,hard,Los Cabos,,,Kokkinakis T.,,
1344,2017-08-04 14:00:00,Lopez F.,Dzumhur D.,Lopez F.,105.0,107.0,40.0,43.0,QF,0.38095238095238093,0.40186915887850466,6-7(2) 6-4 7-6(2),107.0,105.0,64.0,65.0,0.5981308411214953,0.6190476190476191,hard,Los Cabos,,,Dzumhur D.,,
1345,2017-08-04 21:00:00,Fognini F.,Kohlschreiber P.,Fognini F.,56.0,77.0,17.0,34.0,SF,0.30357142857142855,0.44155844155844154,7-5 6-3,77.0,56.0,43.0,39.0,0.5584415584415584,0.6964285714285714,clay,Austrian Open,,,Kohlschreiber P.,,
1346,2017-08-04 22:50:00,Ofner S.,Sousa J.,Ofner S.,82.0,92.0,26.0,37.0,SF,0.3170731707317073,0.40217391304347827,7-6(4) 7-6(4),92.0,82.0,55.0,56.0,0.5978260869565217,0.6829268292682927,clay,Austrian Open,,,Sousa J.,,
1347,2017-08-05 04:00:00,Raonic M.,Sock J.,Raonic M.,69.0,54.0,24.0,18.0,QF,0.34782608695652173,0.3333333333333333,7-5 6-4,54.0,69.0,36.0,45.0,0.6666666666666666,0.6521739130434783,hard,Washington,,,Sock J.,,
1348,2017-08-05 06:00:00,Bhambri Y.,Anderson K.,Bhambri Y.,90.0,73.0,27.0,22.0,QF,0.3,0.3013698630136986,6-4 4-6 6-3,73.0,90.0,51.0,63.0,0.6986301369863014,0.7,hard,Washington,,,Anderson K.,,
1349,2017-08-05 09:00:00,Medvedev D.,Zverev A.,Medvedev D.,47.0,51.0,10.0,21.0,QF,0.2127659574468085,0.4117647058823529,6-2 6-4,51.0,47.0,30.0,37.0,0.5882352941176471,0.7872340425531915,hard,Washington,,,Zverev A.,,
1350,2017-08-05 10:25:00,Paul T.,Nishikori K.,Paul T.,118.0,116.0,43.0,40.0,QF,0.3644067796610169,0.3448275862068966,3-6 7-6(8) 6-4,116.0,118.0,76.0,75.0,0.6551724137931034,0.635593220338983,hard,Washington,,,Nishikori K.,,
1351,2017-08-05 11:55:00,Berdych T.,Kokkinakis T.,Berdych T.,84.0,108.0,24.0,37.0,SF,0.2857142857142857,0.3425925925925926,3-6 7-6(5) 6-4,108.0,84.0,71.0,60.0,0.6574074074074074,0.7142857142857143,hard,Los Cabos,,,Kokkinakis T.,,
1352,2017-08-05 14:40:00,Dzumhur D.,Querrey S.,Dzumhur D.,80.0,100.0,24.0,36.0,SF,0.3,0.36,3-6 6-4 6-4,100.0,80.0,64.0,56.0,0.64,0.7,hard,Los Cabos,,,Querrey S.,,
1353,2017-08-05 22:00:00,Sousa J.,Kohlschreiber P.,Sousa J.,65.0,53.0,25.0,24.0,F,0.38461538461538464,0.4528301886792453,6-3 6-4,53.0,65.0,29.0,40.0,0.5471698113207547,0.6153846153846154,clay,Austrian Open,,,Kohlschreiber P.,,
1354,2017-08-06 04:05:00,Sock J.,Anderson K.,Sock J.,71.0,57.0,24.0,23.0,SF,0.3380281690140845,0.40350877192982454,6-3 6-4,57.0,71.0,34.0,47.0,0.5964912280701754,0.6619718309859155,hard,Washington,,,Anderson K.,,
1355,2017-08-06 09:00:00,Nishikori K.,Zverev A.,Nishikori K.,47.0,54.0,7.0,21.0,SF,0.14893617021276595,0.3888888888888889,6-3 6-4,54.0,47.0,33.0,40.0,0.6111111111111112,0.851063829787234,hard,Washington,,,Zverev A.,,
1356,2017-08-06 13:00:00,Kokkinakis T.,Querrey S.,Kokkinakis T.,68.0,84.0,15.0,31.0,F,0.22058823529411764,0.36904761904761907,6-3 3-6 6-2,84.0,68.0,53.0,53.0,0.6309523809523809,0.7794117647058824,hard,Los Cabos,,,Querrey S.,,
1357,2017-08-07 05:00:00,Anderson K.,Zverev A.,Anderson K.,49.0,57.0,9.0,18.0,F,0.1836734693877551,0.3157894736842105,6-4 6-4,57.0,49.0,39.0,40.0,0.6842105263157895,0.8163265306122449,hard,Washington,,,Zverev A.,,
1358,2017-08-14 00:00:00,Pavic A.,Sousa J.,Pavic A.,52.0,50.0,13.0,19.0,qualifying,0.25,0.38,6-4 6-2,50.0,52.0,31.0,39.0,0.62,0.75,hard,Cincinnati,,,Sousa J.,,
1359,2017-08-14 01:00:00,Fabbiano T.,Krueger M.,Fabbiano T.,,,,,qualifying,,,6-0 6-4,,,,,,,hard,Cincinnati,,,Krueger M.,,
1360,2017-08-14 01:25:00,Harrison C.,Smith J.,Harrison C.,77.0,79.0,33.0,35.0,qualifying,0.42857142857142855,0.4430379746835443,2-6 6-3 6-3,79.0,77.0,44.0,44.0,0.5569620253164557,0.5714285714285714,hard,Cincinnati,,,Smith J.,,
1361,2017-08-14 02:00:00,Gulbis E.,Youzhny M.,Gulbis E.,,,,,qualifying,,,4-6 6-1 6-4,,,,,,,hard,Cincinnati,,,Youzhny M.,,
1362,2017-08-14 03:00:00,Ramanathan R.,Marterer M.,Ramanathan R.,,,,,qualifying,,,7-6 7-6,,,,,,,hard,Cincinnati,,,Marterer M.,,
1363,2017-08-14 04:20:00,Mcdonald M.,Dolgopolov A.,Mcdonald M.,,,,,qualifying,,,6-3 6-4,,,,,,,hard,Cincinnati,,,Dolgopolov A.,,
1364,2017-08-14 05:40:00,Tipsarevic J.,Eubanks C.,Tipsarevic J.,62.0,60.0,16.0,22.0,qualifying,0.25806451612903225,0.36666666666666664,6-3 6-4,60.0,62.0,38.0,46.0,0.6333333333333333,0.7419354838709677,hard,Cincinnati,,,Eubanks C.,,
1365,2017-08-16 09:00:00,Paul T.,Isner J.,Paul T.,43.0,52.0,7.0,20.0,last_32,0.16279069767441862,0.38461538461538464,6-3 6-3,52.0,43.0,32.0,36.0,0.6153846153846154,0.8372093023255814,hard,Cincinnati,,,Isner J.,,
1366,2017-08-16 09:00:00,Tsonga J.,Karlovic I.,Tsonga J.,78.0,73.0,21.0,20.0,last_32,0.2692307692307692,0.273972602739726,6-4 7-6(9),73.0,78.0,53.0,57.0,0.726027397260274,0.7307692307692307,hard,Cincinnati,,,Karlovic I.,,
1367,2017-08-16 10:55:00,Fognini F.,Thiem D.,Fognini F.,48.0,59.0,10.0,28.0,last_32,0.20833333333333334,0.4745762711864407,6-3 6-2,59.0,48.0,31.0,38.0,0.5254237288135594,0.7916666666666666,hard,Cincinnati,,,Thiem D.,,
1368,2017-08-17 01:00:00,Lopez F.,Dimitrov G.,Lopez F.,69.0,76.0,16.0,23.0,last_32,0.2318840579710145,0.3026315789473684,7-6(5) 6-4,76.0,69.0,53.0,53.0,0.6973684210526315,0.7681159420289855,hard,Cincinnati,,,Dimitrov G.,,
1369,2017-08-17 01:00:00,Tipsarevic J.,Ferrer D.,Tipsarevic J.,94.0,97.0,40.0,50.0,last_32,0.425531914893617,0.5154639175257731,6-4 6-7(5) 6-1,97.0,94.0,47.0,54.0,0.4845360824742268,0.574468085106383,hard,Cincinnati,,,Ferrer D.,,
1370,2017-08-17 01:00:00,Sousa J.,Sugita Y.,Sousa J.,92.0,101.0,37.0,46.0,last_32,0.40217391304347827,0.45544554455445546,3-6 7-6(5) 6-1,101.0,92.0,55.0,55.0,0.5445544554455446,0.5978260869565217,hard,Cincinnati,,,Sugita Y.,,
1371,2017-08-17 02:10:00,Krueger M.,del Potro J.,Krueger M.,64.0,73.0,18.0,28.0,last_32,0.28125,0.3835616438356164,6-4 6-4,73.0,64.0,45.0,46.0,0.6164383561643836,0.71875,hard,Cincinnati,,,del Potro J.,,
1372,2017-08-17 02:40:00,Zverev M.,Carreno Busta P.,Zverev M.,62.0,77.0,20.0,33.0,last_32,0.3225806451612903,0.42857142857142855,6-3 7-6(2),77.0,62.0,44.0,42.0,0.5714285714285714,0.6774193548387096,hard,Cincinnati,,,Carreno Busta P.,,
1373,2017-08-17 02:55:00,Fabbiano T.,Khachanov K.,Fabbiano T.,46.0,62.0,11.0,30.0,last_32,0.2391304347826087,0.4838709677419355,6-2 6-2,62.0,46.0,32.0,35.0,0.5161290322580645,0.7608695652173914,hard,Cincinnati,,,Khachanov K.,,
1374,2017-08-17 03:40:00,Dolgopolov A.,Kyrgios N.,Dolgopolov A.,62.0,76.0,16.0,29.0,last_32,0.25806451612903225,0.3815789473684211,6-3 7-6(6),76.0,62.0,47.0,46.0,0.618421052631579,0.7419354838709677,hard,Cincinnati,,,Kyrgios N.,,
1375,2017-08-17 05:05:00,Zverev A.,Tiafoe F.,Zverev A.,73.0,105.0,25.0,49.0,last_32,0.3424657534246575,0.4666666666666667,4-6 6-3 6-4,105.0,73.0,56.0,48.0,0.5333333333333333,0.6575342465753424,hard,Cincinnati,,,Tiafoe F.,,
1376,2017-08-17 05:25:00,Ramanathan R.,Donaldson J.,Ramanathan R.,91.0,86.0,31.0,30.0,last_32,0.34065934065934067,0.3488372093023256,6-4 2-6 6-4,86.0,91.0,56.0,60.0,0.6511627906976745,0.6593406593406593,hard,Cincinnati,,,Donaldson J.,,
1377,2017-08-17 06:10:00,Harrison C.,Basilashvili N.,Harrison C.,45.0,56.0,13.0,29.0,last_32,0.28888888888888886,0.5178571428571429,6-3 6-3,56.0,45.0,27.0,32.0,0.48214285714285715,0.7111111111111111,hard,Cincinnati,,,Basilashvili N.,,
1378,2017-08-17 06:10:00,Muller G.,Ramos-Vinolas A.,Muller G.,98.0,90.0,30.0,31.0,last_32,0.30612244897959184,0.34444444444444444,5-7 6-4 6-4,90.0,98.0,59.0,68.0,0.6555555555555556,0.6938775510204082,hard,Cincinnati,,,Ramos-Vinolas A.,,
1379,2017-08-17 09:00:00,Querrey S.,Mannarino A.,Querrey S.,80.0,71.0,35.0,36.0,last_32,0.4375,0.5070422535211268,6-2 7-6(4),71.0,80.0,35.0,45.0,0.49295774647887325,0.5625,hard,Cincinnati,,,Mannarino A.,,
1380,2017-08-17 10:30:00,Gasquet R.,Nadal R.,Gasquet R.,56.0,65.0,13.0,27.0,last_32,0.23214285714285715,0.4153846153846154,6-3 6-4,65.0,56.0,38.0,43.0,0.5846153846153846,0.7678571428571429,hard,Cincinnati,,,Nadal R.,,
1381,2017-08-19 06:05:00,Sugita Y.,Dimitrov G.,Sugita Y.,37.0,45.0,5.0,24.0,QF,0.13513513513513514,0.5333333333333333,6-2 6-1,45.0,37.0,21.0,32.0,0.4666666666666667,0.8648648648648649,hard,Cincinnati,,,Dimitrov G.,,
1382,2017-08-19 07:20:00,Donaldson J.,Isner J.,Donaldson J.,71.0,72.0,16.0,22.0,QF,0.22535211267605634,0.3055555555555556,7-6(4) 7-5,72.0,71.0,50.0,55.0,0.6944444444444444,0.7746478873239436,hard,Cincinnati,,,Isner J.,,
1383,2017-08-19 09:00:00,Thiem D.,Ferrer D.,Thiem D.,42.0,72.0,9.0,34.0,QF,0.21428571428571427,0.4722222222222222,6-3 6-3,72.0,42.0,38.0,33.0,0.5277777777777778,0.7857142857142857,hard,Cincinnati,,,Ferrer D.,,
1384,2017-08-19 11:25:00,Nadal R.,Kyrgios N.,Nadal R.,56.0,56.0,15.0,25.0,QF,0.26785714285714285,0.44642857142857145,6-2 7-5,56.0,56.0,31.0,41.0,0.5535714285714286,0.7321428571428571,hard,Cincinnati,,,Kyrgios N.,,
1385,2017-08-20 04:00:00,Isner J.,Dimitrov G.,Isner J.,90.0,84.0,22.0,22.0,SF,0.24444444444444444,0.2619047619047619,7-6(4) 7-6(10) 0-0,84.0,90.0,62.0,68.0,0.7380952380952381,0.7555555555555555,hard,Cincinnati,,,Dimitrov G.,,
1386,2017-08-20 09:00:00,Ferrer D.,Kyrgios N.,Ferrer D.,85.0,86.0,25.0,27.0,SF,0.29411764705882354,0.313953488372093,7-6(3) 7-6(4),86.0,85.0,59.0,60.0,0.686046511627907,0.7058823529411765,hard,Cincinnati,,,Kyrgios N.,,
1387,2017-08-21 06:00:00,Kyrgios N.,Dimitrov G.,Kyrgios N.,59.0,60.0,13.0,21.0,F,0.22033898305084745,0.35,6-3 7-5,60.0,59.0,39.0,46.0,0.65,0.7796610169491526,hard,Cincinnati,,,Dimitrov G.,,
1388,2017-08-22 08:15:00,Vesely J.,Baghdatis M.,Vesely J.,67.0,60.0,21.0,26.0,last_32,0.31343283582089554,0.43333333333333335,6-2 7-6(3),60.0,67.0,34.0,46.0,0.5666666666666667,0.6865671641791045,hard,Winston Salem,,,Baghdatis M.,,
1389,2017-08-22 11:25:00,Cuevas P.,Struff J.,Cuevas P.,72.0,81.0,18.0,28.0,last_32,0.25,0.345679012345679,7-6(2) 7-5,81.0,72.0,53.0,54.0,0.654320987654321,0.75,hard,Winston Salem,,,Struff J.,,
1390,2017-08-23 05:00:00,Lajovic D.,Bautista Agut R.,Lajovic D.,55.0,44.0,20.0,23.0,last_32,0.36363636363636365,0.5227272727272727,6-4 6-3,44.0,55.0,21.0,35.0,0.4772727272727273,0.6363636363636364,hard,Winston Salem,,,Bautista Agut R.,,
1391,2017-08-23 05:00:00,Bedene A.,Seppi A.,Bedene A.,,,,,last_32,,,6-4 7-5,,,,,,,hard,Winston Salem,,,Seppi A.,,
1392,2017-08-23 05:00:00,Troicki V.,Berlocq C.,Troicki V.,,,,,last_32,,,3-6 6-1 6-2,,,,,,,hard,Winston Salem,,,Berlocq C.,,
1393,2017-08-23 05:00:00,Medvedev D.,Edmund K.,Medvedev D.,,,,,last_32,,,2-6 6-2 7-6,,,,,,,hard,Winston Salem,,,Edmund K.,,
1394,2017-08-23 05:00:00,Young D.,Coric B.,Young D.,84.0,78.0,28.0,29.0,last_32,0.3333333333333333,0.3717948717948718,4-6 6-4 6-2,78.0,84.0,49.0,56.0,0.6282051282051282,0.6666666666666666,hard,Winston Salem,,,Coric B.,,
1395,2017-08-23 06:30:00,Yen-Hsun Lu.,Johnson S.,Yen-Hsun Lu.,72.0,53.0,26.0,22.0,last_32,0.3611111111111111,0.41509433962264153,6-4 6-3,53.0,72.0,31.0,46.0,0.5849056603773585,0.6388888888888888,hard,Winston Salem,,,Johnson S.,,
1396,2017-08-23 07:25:00,Monteiro T.,Lorenzi P.,Monteiro T.,,,,,last_32,,,2-6 6-4 6-4,,,,,,,hard,Winston Salem,,,Lorenzi P.,,
1397,2017-08-23 07:25:00,Verdasco F.,Zeballos H.,Verdasco F.,90.0,82.0,36.0,30.0,last_32,0.4,0.36585365853658536,3-6 7-5 6-4,82.0,90.0,52.0,54.0,0.6341463414634146,0.6,hard,Winston Salem,,,Zeballos H.,,
1398,2017-08-23 07:30:00,Simon G.,Dzumhur D.,Simon G.,,,,,last_32,,,6-4 1-6 6-4,,,,,,,hard,Winston Salem,,,Dzumhur D.,,
1399,2017-08-23 07:35:00,Sousa J.,Fucsovics M.,Sousa J.,,,,,last_32,,,6-3 3-6 6-1,,,,,,,hard,Winston Salem,,,Fucsovics M.,,
1400,2017-08-23 09:00:00,Kuznetsov An.,Isner J.,Kuznetsov An.,82.0,80.0,25.0,23.0,last_32,0.3048780487804878,0.2875,2-6 7-6(5) 6-3,80.0,82.0,57.0,57.0,0.7125,0.6951219512195121,hard,Winston Salem,,,Isner J.,,
1401,2017-08-23 09:50:00,Sugita Y.,Fritz T.,Sugita Y.,48.0,59.0,12.0,28.0,last_32,0.25,0.4745762711864407,6-3 6-2,59.0,48.0,31.0,36.0,0.5254237288135594,0.75,hard,Winston Salem,,,Fritz T.,,
1402,2017-08-23 09:55:00,Rublev A.,Chung H.,Rublev A.,,,,,last_32,,,5-7 6-1 6-1,,,,,,,hard,Winston Salem,,,Chung H.,,
1403,2017-08-23 11:15:00,Carreno Busta P.,Benneteau J.,Carreno Busta P.,109.0,123.0,39.0,50.0,last_32,0.3577981651376147,0.4065040650406504,7-6(5) 6-7(5) 6-3,123.0,109.0,73.0,70.0,0.5934959349593496,0.6422018348623854,hard,Winston Salem,,,Benneteau J.,,
1404,2017-08-25 05:00:00,Johnson S.,Edmund K.,Johnson S.,86.0,88.0,25.0,31.0,QF,0.29069767441860467,0.3522727272727273,5-7 6-3 6-3,88.0,86.0,57.0,61.0,0.6477272727272727,0.7093023255813954,hard,Winston Salem,,,Edmund K.,,
1405,2017-08-25 07:20:00,Chung H.,Dzumhur D.,Chung H.,50.0,58.0,15.0,26.0,QF,0.3,0.4482758620689655,6-4 6-2,58.0,50.0,32.0,35.0,0.5517241379310345,0.7,hard,Winston Salem,,,Dzumhur D.,,
1406,2017-08-25 09:00:00,Fritz T.,Bautista Agut R.,Fritz T.,55.0,69.0,11.0,27.0,QF,0.2,0.391304347826087,6-2 7-6(3),69.0,55.0,42.0,44.0,0.6086956521739131,0.8,hard,Winston Salem,,,Bautista Agut R.,,
1407,2017-08-25 10:50:00,Coric B.,Struff J.,Coric B.,67.0,68.0,16.0,23.0,QF,0.23880597014925373,0.3382352941176471,6-4 7-6(2),68.0,67.0,45.0,51.0,0.6617647058823529,0.7611940298507462,hard,Winston Salem,,,Struff J.,,
1408,2017-08-26 01:00:00,Santillan A.,Aragone J.,Santillan A.,90.0,90.0,39.0,42.0,qualifying,0.43333333333333335,0.4666666666666667,6-3 2-6 6-3,90.0,90.0,48.0,51.0,0.5333333333333333,0.5666666666666667,hard,US Open,,,Aragone J.,,
1409,2017-08-26 01:00:00,Bolelli S.,Millot V.,Bolelli S.,,,,,qualifying,,,1-6 6-4 6-3,,,,,,,hard,US Open,,,Millot V.,,
1410,2017-08-26 01:00:00,Gojowczyk P.,Travaglia S.,Gojowczyk P.,,,,,qualifying,,,6-3 6-3,,,,,,,hard,US Open,,,Travaglia S.,,
1411,2017-08-26 01:00:00,Andreozzi G.,Kukushkin M.,Andreozzi G.,,,,,qualifying,,,6-1 4-6 7-5,,,,,,,hard,US Open,,,Kukushkin M.,,
1412,2017-08-26 01:00:00,Mayer L.,Marterer M.,Mayer L.,,,,,qualifying,,,6-4 7-5,,,,,,,hard,US Open,,,Marterer M.,,
1413,2017-08-26 01:00:00,Soeda G.,Norrie C.,Soeda G.,,,,,qualifying,,,6-1 7-6,,,,,,,hard,US Open,,,Norrie C.,,
1414,2017-08-26 02:10:00,Stakhovsky S.,Safranek V.,Stakhovsky S.,,,,,qualifying,,,3-6 7-5 6-1,,,,,,,hard,US Open,,,Safranek V.,,
1415,2017-08-26 02:25:00,Satral J.,Shapovalov D.,Satral J.,,,,,qualifying,,,6-7 6-1 6-3,,,,,,,hard,US Open,,,Shapovalov D.,,
1416,2017-08-26 02:50:00,Krueger M.,Smith J.,Krueger M.,,,,,qualifying,,,6-4 6-4,,,,,,,hard,US Open,,,Smith J.,,
1417,2017-08-26 03:05:00,Polansky P.,Smyczek T.,Polansky P.,55.0,71.0,14.0,29.0,qualifying,0.2545454545454545,0.4084507042253521,6-3 6-4,71.0,55.0,42.0,41.0,0.5915492957746479,0.7454545454545455,hard,US Open,,,Smyczek T.,,
1418,2017-08-26 03:25:00,Dancevic F.,Albot R.,Dancevic F.,,,,,qualifying,,,6-2 6-4,,,,,,,hard,US Open,,,Albot R.,,
1419,2017-08-26 04:00:00,Lacko L.,King D.,Lacko L.,,,,,qualifying,,,3-6 6-4 6-3,,,,,,,hard,US Open,,,King D.,,
1420,2017-08-26 05:00:00,Mmoh M.,King E.,Mmoh M.,53.0,64.0,14.0,28.0,qualifying,0.2641509433962264,0.4375,6-3 6-3,64.0,53.0,36.0,39.0,0.5625,0.7358490566037735,hard,US Open,,,King E.,,
1421,2017-08-26 05:00:00,De Loore J.,Menendez-Maceiras A.,De Loore J.,,,,,qualifying,,,6-3 6-3,,,,,,,hard,US Open,,,Menendez-Maceiras A.,,
1422,2017-08-26 05:15:00,Gonzalez A.,Stebe C.,Gonzalez A.,,,,,qualifying,,,6-2 6-4,,,,,,,hard,US Open,,,Stebe C.,,
1423,2017-08-26 05:45:00,Tsitsipas S.,Mahut N.,Tsitsipas S.,,,,,qualifying,,,7-6 3-6 6-0,,,,,,,hard,US Open,,,Mahut N.,,
1424,2017-08-26 09:00:00,Edmund K.,Dzumhur D.,Edmund K.,90.0,88.0,37.0,37.0,SF,0.4111111111111111,0.42045454545454547,1-6 7-5 6-3,88.0,90.0,51.0,53.0,0.5795454545454546,0.5888888888888889,hard,Winston Salem,,,Dzumhur D.,,
1425,2017-08-26 11:15:00,Struff J.,Bautista Agut R.,Struff J.,45.0,64.0,12.0,32.0,SF,0.26666666666666666,0.5,6-2 6-4,64.0,45.0,32.0,33.0,0.5,0.7333333333333333,hard,Winston Salem,,,Bautista Agut R.,,
1426,2017-08-27 07:00:00,Dzumhur D.,Bautista Agut R.,Dzumhur D.,50.0,81.0,19.0,39.0,F,0.38,0.48148148148148145,6-4 6-4,81.0,50.0,42.0,31.0,0.5185185185185185,0.62,hard,Winston Salem,,,Bautista Agut R.,,
1427,2017-08-29 01:00:00,Almagro N.,Johnson S.,Almagro N.,95.0,115.0,20.0,40.0,last_128,0.21052631578947367,0.34782608695652173,6-4 7-6(2) 7-6(5),115.0,95.0,75.0,75.0,0.6521739130434783,0.7894736842105263,hard,US Open,,,Johnson S.,,
1428,2017-08-29 01:00:00,Dutra Silva R.,Mayer F.,Dutra Silva R.,149.0,114.0,64.0,43.0,last_128,0.42953020134228187,0.37719298245614036,7-5 0-6 6-3 6-4,114.0,149.0,71.0,85.0,0.6228070175438597,0.5704697986577181,hard,US Open,,,Mayer F.,,
1429,2017-08-29 01:00:00,Haase R.,Edmund K.,Haase R.,95.0,93.0,31.0,37.0,last_128,0.3263157894736842,0.3978494623655914,6-3 7-5 6-3,93.0,95.0,56.0,64.0,0.6021505376344086,0.6736842105263158,hard,US Open,,,Edmund K.,,
1430,2017-08-29 01:00:00,King E.,Carreno Busta P.,King E.,94.0,83.0,28.0,31.0,last_128,0.2978723404255319,0.37349397590361444,6-3 6-2 7-6(5),83.0,94.0,52.0,66.0,0.6265060240963856,0.7021276595744681,hard,US Open,,,Carreno Busta P.,,
1431,2017-08-29 01:00:00,Tursunov D.,Norrie C.,Tursunov D.,74.0,71.0,23.0,30.0,last_128,0.3108108108108108,0.4225352112676056,7-6(7) 6-1 0-0,71.0,74.0,41.0,51.0,0.5774647887323944,0.6891891891891891,hard,US Open,,,Norrie C.,,
1432,2017-08-29 01:00:00,Zeballos H.,Chung H.,Zeballos H.,143.0,144.0,50.0,52.0,last_128,0.34965034965034963,0.3611111111111111,3-6 7-6(8) 6-4 6-3,144.0,143.0,92.0,93.0,0.6388888888888888,0.6503496503496503,hard,US Open,,,Chung H.,,
1433,2017-08-29 02:15:00,Aragone J.,Anderson K.,Aragone J.,74.0,86.0,21.0,42.0,last_128,0.28378378378378377,0.4883720930232558,6-3 6-3 6-1,86.0,74.0,44.0,53.0,0.5116279069767442,0.7162162162162162,hard,US Open,,,Anderson K.,,
1434,2017-08-29 02:15:00,Ferrer D.,Kukushkin M.,Ferrer D.,120.0,105.0,44.0,48.0,last_128,0.36666666666666664,0.45714285714285713,4-6 6-3 6-2 6-1,105.0,120.0,57.0,76.0,0.5428571428571428,0.6333333333333333,hard,US Open,,,Kukushkin M.,,
1435,2017-08-29 02:25:00,Haider-Maurer A.,Donskoy E.,Haider-Maurer A.,60.0,65.0,17.0,27.0,last_128,0.2833333333333333,0.4153846153846154,7-6(3) 5-1,65.0,60.0,38.0,43.0,0.5846153846153846,0.7166666666666667,hard,US Open,,,Donskoy E.,,
1436,2017-08-29 02:35:00,Sandgren T.,Cilic M.,Sandgren T.,105.0,131.0,34.0,56.0,last_128,0.3238095238095238,0.42748091603053434,6-4 6-3 3-6 6-3,131.0,105.0,75.0,71.0,0.5725190839694656,0.6761904761904762,hard,US Open,,,Cilic M.,,
1437,2017-08-29 02:55:00,Giannessi A.,Gulbis E.,Giannessi A.,160.0,139.0,56.0,55.0,last_128,0.35,0.39568345323741005,6-4 6-7(3) 6-2 7-5,139.0,160.0,84.0,104.0,0.60431654676259,0.65,hard,US Open,,,Gulbis E.,,
1438,2017-08-29 03:00:00,Escobedo E.,Albot R.,Escobedo E.,126.0,157.0,44.0,67.0,last_128,0.3492063492063492,0.4267515923566879,7-5 4-6 6-2 6-4,157.0,126.0,90.0,82.0,0.5732484076433121,0.6507936507936508,hard,US Open,,,Albot R.,,
1439,2017-08-29 03:00:00,Herbert P.,Isner J.,Herbert P.,100.0,109.0,28.0,46.0,last_128,0.28,0.42201834862385323,6-1 6-3 4-6 6-3,109.0,100.0,63.0,72.0,0.5779816513761468,0.72,hard,US Open,,,Isner J.,,
1440,2017-08-29 03:00:00,Lacko L.,Paire B.,Lacko L.,88.0,99.0,25.0,41.0,last_128,0.2840909090909091,0.41414141414141414,6-3 6-2 7-6(5),99.0,88.0,58.0,63.0,0.5858585858585859,0.7159090909090909,hard,US Open,,,Paire B.,,
1441,2017-08-29 03:15:00,Copil M.,Tsonga J.,Copil M.,79.0,104.0,18.0,43.0,last_128,0.22784810126582278,0.41346153846153844,6-3 6-3 6-4,104.0,79.0,61.0,61.0,0.5865384615384616,0.7721518987341772,hard,US Open,,,Tsonga J.,,
1442,2017-08-29 03:25:00,Berlocq C.,Schwartzman D.,Berlocq C.,71.0,78.0,22.0,43.0,last_128,0.30985915492957744,0.5512820512820513,6-2 6-1 6-3,78.0,71.0,35.0,49.0,0.44871794871794873,0.6901408450704225,hard,US Open,,,Schwartzman D.,,
1443,2017-08-29 04:15:00,Sousa J.,Lorenzi P.,Sousa J.,129.0,125.0,38.0,44.0,last_128,0.29457364341085274,0.352,4-6 6-3 7-6(4) 6-2,125.0,129.0,81.0,91.0,0.648,0.7054263565891473,hard,US Open,,,Lorenzi P.,,
1444,2017-08-29 04:20:00,Istomin D.,Ramos-Vinolas A.,Istomin D.,188.0,227.0,66.0,87.0,last_128,0.35106382978723405,0.3832599118942731,4-6 7-6(4) 7-5 6-7(3) 7-5,227.0,188.0,140.0,122.0,0.6167400881057269,0.648936170212766,hard,US Open,,,Ramos-Vinolas A.,,
1445,2017-08-29 04:50:00,Khachanov K.,Yen-Hsun Lu.,Khachanov K.,111.0,100.0,32.0,39.0,last_128,0.2882882882882883,0.39,4-6 6-2 6-3 6-3,100.0,111.0,61.0,79.0,0.61,0.7117117117117117,hard,US Open,,,Yen-Hsun Lu.,,
1446,2017-08-29 04:55:00,Eubanks C.,Sela D.,Eubanks C.,64.0,99.0,11.0,43.0,last_128,0.171875,0.43434343434343436,6-2 6-4 6-2,99.0,64.0,56.0,53.0,0.5656565656565656,0.828125,hard,US Open,,,Sela D.,,
